,Unnamed: 0,food_id,food_name,calcium,calories,carbohydrate,fat,potassium,protein,serving_description,sodium,sugar,vitamin_a,vitamin_c
229,1221,1021,"Infant Formula (Good Start Essentials Soy, with Iron, from Powder)",7,64,7.06,3.23,74,1.58,100 g,25,1.75,4,13
230,1224,1022,Prepared From Powder Infant Formula with Iron Next Step Prosobee,12,61,7.31,2.69,73,2.0,100 g,24,7.17,4,12
231,1227,1023,Infant Formula with Iron America's Store Brand Soy,6,63,6.09,3.5,69,1.8,100 g,18,6.1,5,9
232,1230,1024,Ready-to-Feed Infant Formula with Iron America's Store Brand Soy,6,63,6.09,3.5,69,1.8,100 g,18,6.1,5,9
233,1233,1025,Infant Formula with Iron America's Store Brand Soy (Prepared From Liquid Concentrate),6,65,6.27,3.6,71,1.85,100 g,19,6.27,4,9
234,1236,1026,Infant Formula with Iron America's Store Brand Soy (Prepared From Powder),6,65,6.68,3.48,68,1.74,100 g,21,6.68,4,9
235,1239,1027,"Infant Formula (Lofenalac, with Iron)",6,65,7.71,2.54,66,2.14,100 g,31,7.1,4,9
236,1242,1028,"Infant Formula (Lofenalac, with Iron, from Powder)",6,64,8.37,2.51,66,2.09,100 g,32,7.03,4,9
237,1245,1029,"Infant Formula (Nutramigen, with Iron)",6,66,6.81,3.5,72,1.83,100 g,31,5.13,4,13
238,1248,1030,"Ready-to-Feed Infant Formula (Nutramigen, with Iron)",6,66,6.81,3.5,72,1.83,100 g,31,5.13,4,13
239,1251,1031,"Infant Formula (Nutramigen, with Iron, from Concentrate)",6,65,6.67,3.42,70,1.79,100 g,31,6.65,4,13
240,1254,1032,"Infant Formula (Nutramigen, with Iron, from Powder)",7,70,7.56,3.62,77,1.94,100 g,34,6.18,4,14
241,1257,1033,"Infant Formula (Enfamil Nutramigen Lipil, with Iron)",6,63,6.81,3.5,72,1.83,100 g,31,5.13,4,13
242,1260,1034,"Ready-to-Feed Infant Formula (Enfamil Nutramigen Lipil, with Iron)",6,63,6.81,3.5,72,1.83,100 g,31,5.13,4,13
243,1263,1035,"Infant Formula (Enfamil Nutramigen Lipil, with Iron, from Concentrate)",6,64,6.71,3.44,71,1.8,100 g,32,5.05,4,13
244,1266,1036,"Infant Formula (Enfamil Nutramigen Lipil, with Iron, from Powder)",6,62,6.66,3.2,68,1.71,100 g,30,5.44,4,12
245,1269,1037,"Infant Formula (Pregestimil, with Iron)",8,65,6.62,3.65,71,1.82,100 g,31,6.63,5,13
246,1272,1038,"Infant Formula (Pregestimil, with Iron, from Powder)",8,65,6.83,3.62,71,1.81,100 g,33,6.6,5,13
247,1275,1039,"Similac Pm 60/40 Infant Formula (Low Iron, form Powder)",4,66,6.96,3.64,52,1.44,100 g,17,6.64,4,10
248,1278,1040,"Infant Formula (Portagen, with Iron)",9,88,8.57,4.48,118,3.33,100 g,52,7.4,15,13
249,1281,1041,"Infant Formula (Portagen, with Iron, from Powder)",6,66,7.5,3.01,81,2.26,100 g,37,7.39,10,9
250,1285,1042,Lowfat or Nonfat Dry Milk,123,358,52.19,0.72,1705,35.1,100 g,549,52.19,47,9
251,1289,1043,Whole Dry Milk,91,496,38.42,26.71,1330,26.32,100 g,371,38.42,18,14
252,1293,1044,Lowfat Dry Milk,122,363,51.67,1.7,1688,34.76,100 g,544,51.67,47,9
253,1299,1045,Nonfat Dry Milk,123,358,52.19,0.72,1705,35.1,100 g,549,52.19,47,9
254,1303,1046,Dry Buttermilk,118,387,49.0,5.78,1592,34.3,100 g,517,49.0,4,10
255,1307,1047,Dry Sweet Whey,80,353,74.46,1.07,2080,12.93,100 g,1079,74.46,1,3
256,1312,1049,Cocoa Powder with Nonfat Dry Milk and Low Calorie Sweetener (Dry Mix),13,398,83.73,4.0,712,6.67,100 g,504,72.3,0,1
257,1317,1050,"Cocoa, Whey and Low Calorie Sweetener (Fortified, Dry Mix)",58,377,71.93,3.0,2702,15.49,100 g,876,37.65,0,1
258,1320,1051,"Instant Chocolate (Dry Mix, Fortified with Vitamins and Minerals, Puerto Rican Style)",144,359,58.0,3.0,2702,25.1,100 g,653,54.26,32,0
259,1323,1051,"Instant Chocolate (Dry Mix, Fortified with Vitamins and Minerals, Puerto Rican Style)",188,389,84.65,3.4,1193,4.9,100 g,594,70.56,262,250
260,1327,1053,Cocoa (or Chocolate) Flavored Beverage Powder with Sugar (Dry Mix),13,229,54.3,13.7,1524,19.6,100 g,21,1.75,0,0
261,1333,1054,"Cocoa, Whey and Low Calorie Sweetener Mixture",20,369,90.29,2.77,467,3.8,100 g,181,83.06,0,19
262,1339,1055,"Malted Milk (Dry Mix, Flavors Other Than Chocolate)",58,377,71.93,3.0,2702,15.49,100 g,876,37.65,0,1
263,1343,1055,"Malted Milk (Dry Mix, Flavors Other Than Chocolate)",30,429,71.43,9.52,758,14.29,100 g,405,47.62,6,5
264,1348,1056,"Malted Milk (Dry Mix, Fortified Flavors Other Than Chocolate)",38,376,84.65,1.33,969,9.41,100 g,259,65.84,212,212
265,1353,1057,Chocolate Malted Milk (Dry Mix),6,411,86.94,4.76,618,5.1,100 g,190,71.44,2,3
266,1358,1058,"Chocolate Malted Milk (Dry Mix, Fortified)",188,389,84.65,3.4,1193,4.9,100 g,594,70.56,262,250
269,1372,1062,"Milk Beverage, with Nonfat Dry Milk and Low Calorie Sweetener (Dry Mix, Flavors Other Than Chocolate)",141,298,51.4,2.6,2240,25.0,100 g,659,32.94,10,9
270,1376,1062,"Milk Beverage, with Nonfat Dry Milk and Low Calorie Sweetener (Dry Mix, Flavors Other Than Chocolate)",88,328,52.9,2.6,2200,23.5,100 g,780,51.3,18,2
271,1381,1063,Instant Breakfast Powder,29,353,66.2,1.4,947,19.9,100 g,385,65.8,100,128
272,1386,1064,Instant Breakfast Powder (Sweetened with Low Calorie Sweetener),50,358,41.0,5.1,1705,35.8,100 g,717,39.0,179,230
273,1390,1065,High Calorie Milk Beverage Powder,88,381,67.0,1.8,1221,24.7,100 g,226,67.0,44,62
274,1394,1066,Protein Supplement Powder,87,366,58.8,1.5,1176,29.4,100 g,495,58.8,56,67
275,1399,1067,High Protein Meal Replacement Powder,128,288,54.5,0.0,481,32.0,100 g,240,35.3,80,96
276,1403,1068,Protein Meal Replacement Powder,53,324,63.5,0.4,847,17.6,100 g,366,61.5,88,106
277,1407,1069,Nutrient Supplement Powder,71,388,66.4,3.5,705,23.5,100 g,264,66.4,21,110
278,1411,1070,High Protein Nutrient Supplement Powder,74,370,18.5,7.4,593,55.6,100 g,385,17.5,65,111
279,1417,1071,Soy Protein Meal Replacement Powder,112,337,47.2,2.2,1573,33.7,100 g,831,45.2,112,225
280,1422,1072,Cambridge Diet Formula Meal Replacement or Nutritional Supplement Powder,99,336,43.8,3.0,2000,32.8,100 g,1490,43.6,99,99
281,1426,1074,Dynatrim Meal Replacement Powder,58,400,62.79,9.3,907,16.28,100 g,372,55.81,81,74
282,1430,1074,Dynatrim Meal Replacement Powder,58,302,49.1,2.9,1590,20.2,100 g,462,31.8,72,87
283,1437,1075,Half and Half or Heavy Cream,11,130,4.3,11.5,130,2.96,100 g,41,0.16,7,2
284,1444,1076,Light Cream,10,195,3.66,19.31,122,2.7,100 g,40,0.14,13,1
285,1450,1077,Whipped Light Cream (Unsweetened),7,292,2.96,30.91,97,2.17,100 g,34,0.11,20,1
286,1457,1078,Half and Half Cream,11,130,4.3,11.5,130,2.96,100 g,41,0.16,7,2
287,1464,1079,Fat Free Half and Half Cream,10,59,9.0,1.4,206,2.6,100 g,144,5.0,1,1
288,1470,1080,Heavy Cream,7,345,2.79,37.0,75,2.05,100 g,38,0.11,29,1
289,1475,1081,Whipped Heavy Cream (Unsweetened),7,345,2.79,37.0,75,2.05,100 g,38,0.11,29,1
290,1479,1082,Whipped Heavy Cream (Sweetened),6,348,8.53,34.81,71,1.93,100 g,36,5.91,28,1
291,1483,1083,Whipped Cream (Pressurized Container),10,257,12.49,22.22,147,3.2,100 g,130,8.0,14,0
292,1487,1084,Fat Free Whipped Cream (Pressurized Container),11,149,25.0,5.0,108,3.0,100 g,72,16.0,4,0
293,1493,1085,Cream Substitute (Liquid or Powder),1,136,11.38,9.97,191,1.0,100 g,79,11.38,0,0
294,1499,1086,Frozen Cream Substitute,1,136,11.38,9.97,191,1.0,100 g,79,11.38,0,0
295,1506,1087,Cream Substitute (Liquid),1,136,11.38,9.97,191,1.0,100 g,79,11.38,0,0
296,1512,1088,Light Cream Substitute (Liquid),0,69,9.1,3.5,177,0.8,100 g,60,9.1,0,0
297,1518,1090,Light Cream Substitute (Powdered),2,546,54.88,35.48,812,4.79,100 g,181,54.88,1,0
298,1523,1091,Frozen Whipped Topping (from Powder),0,431,73.4,15.7,902,1.9,100 g,229,73.4,0,0
299,1526,1091,Frozen Whipped Topping (from Powder),1,318,23.05,25.31,18,1.25,100 g,25,23.05,3,0
300,1530,1092,Frozen Whipped Topping (Pressurized Can),1,264,16.07,22.3,19,0.98,100 g,62,16.07,2,0
301,1534,1093,Frozen Whipped Topping,1,318,23.05,25.31,18,1.25,100 g,25,23.05,3,0
302,1538,1094,Lowfat Frozen Whipped Topping,7,220,23.6,13.1,101,3.0,100 g,72,23.6,1,0
303,1543,1095,Whipped Cream Substitute (from Powder),9,189,16.53,12.41,151,3.6,100 g,66,16.53,2,1
304,1547,1096,Lowfat and Low Sugar Whipped Cream Substitute (from Powder),0,100,10.6,6.0,26,0.9,100 g,106,10.6,0,0
305,1552,1097,Sour Cream,12,214,4.27,20.96,144,3.16,100 g,53,0.16,13,2
306,1558,1098,Half and Half Sour Cream,10,135,4.26,12.0,129,2.94,100 g,41,0.16,7,2
307,1563,1099,Reduced Fat Sour Cream,14,181,7.0,14.1,211,7.0,100 g,70,0.3,9,2
308,1568,1100,Light Sour Cream,14,136,7.1,10.6,212,3.5,100 g,71,0.22,7,2
309,1573,1101,Fat Free Sour Cream,13,74,15.6,0.0,129,3.1,100 g,141,0.39,5,0
310,1577,1102,Imitation Sour Cream (Nondairy),0,208,6.63,19.52,161,2.4,100 g,102,6.63,0,0
311,1582,1103,"Sour Cream (Sour Dressing, Nonbutterfat)",11,178,4.68,16.57,162,3.25,100 g,48,4.68,0,2
312,1586,1104,Sour Cream Dip,12,221,8.65,19.72,189,3.5,100 g,677,1.68,12,4
313,1591,1105,Reduced Calorie Sour Cream Dip,11,148,8.44,11.48,173,3.28,100 g,637,1.61,7,4
314,1595,1106,Sour Cream Spinach Dip,9,259,6.41,25.44,191,2.64,100 g,277,1.17,84,14
315,1603,1107,Ice Cream,13,201,24.4,10.72,202,3.52,100 g,74,22.3,8,1
316,1612,1109,Chocolate Ice Cream,13,201,23.6,11.0,199,3.5,100 g,80,21.22,8,1
317,1620,1110,Rich Ice Cream (Flavors Other Than Chocolate),11,216,28.2,11.0,249,3.8,100 g,76,25.36,8,1
318,1630,1111,Chocolate Rich Ice Cream,12,249,22.29,16.2,157,3.5,100 g,61,20.65,13,0
319,1640,1112,Rich Ice Cream,14,255,20.75,16.98,238,4.72,100 g,57,17.35,14,1
320,1646,1112,Rich Ice Cream,12,249,22.29,16.2,157,3.5,100 g,61,20.65,13,0
321,1650,1113,Soft Serve Ice Cream (Flavors Other Than Chocolate),13,201,23.6,11.0,199,3.5,100 g,80,21.22,8,1
322,1654,1114,Chocolate Soft Serve Ice Cream,12,205,27.87,9.67,222,3.7,100 g,50,26.84,6,1
323,1658,1115,Soft Serve Ice Cream,13,222,22.2,13.0,177,4.1,100 g,61,21.16,12,1
324,1663,1117,Chocolate Covered Ice Cream Bar or Stick,13,201,23.6,11.0,199,3.5,100 g,80,21.22,8,1
325,1674,1118,Chocolate or Caramel Covered Ice Cream Bar or Stick (with Nuts),10,305,25.65,22.33,185,2.96,100 g,64,23.18,7,1
326,1681,1119,Thick Chocolate Covering Rich Chocolate Ice Cream Bar or Stick,12,331,29.04,22.66,237,5.3,100 g,81,24.43,6,1
327,1685,1120,Thick Chocolate Covering Rich Ice Cream Bar or Stick,10,348,35.12,23.35,257,4.42,100 g,42,29.98,9,1
328,1689,1121,Chocolate Covered Rich Ice Cream Bar or Stick (with Nuts),14,335,33.42,20.24,222,4.74,100 g,66,29.9,10,0
329,1692,1121,Chocolate Covered Rich Ice Cream Bar or Stick (with Nuts),15,338,29.44,22.19,253,6.0,100 g,59,25.4,10,0
330,1697,1123,Cake Covered Ice Cream Bar,13,284,34.85,14.98,275,4.62,100 g,77,30.93,7,1
331,1700,1123,Cake Covered Ice Cream Bar,12,284,42.82,12.0,236,5.05,100 g,432,25.5,4,0
332,1705,1124,Ice Cream Bar or Stick with Fruit,8,158,24.73,6.23,162,2.27,100 g,45,21.46,5,13
333,1711,1125,Ice Cream Sandwich,10,243,36.87,9.5,207,4.43,100 g,62,23.33,6,1
334,1716,1126,Ice Cream Cookie Sandwich,10,243,36.87,9.5,207,4.43,100 g,62,23.33,6,1
335,1721,1127,Ice Cream Cone with Nuts (Flavors Other Than Chocolate),14,262,25.65,16.23,256,5.91,100 g,73,18.41,7,1
336,1728,1129,Chocolate Covered or Dipped Ice Cream Cone (Flavors Other Than Chocolate),14,277,28.27,17.19,264,5.79,100 g,69,20.93,6,1
337,1732,1129,Chocolate Covered or Dipped Ice Cream Cone (Flavors Other Than Chocolate),11,240,30.84,12.32,207,3.88,100 g,79,22.96,7,1
338,1737,1130,Ice Cream Cone (Flavors Other Than Chocolate),12,213,26.77,10.77,194,3.76,100 g,84,20.35,8,1
339,1742,1131,Ice Cream Cone,12,218,29.26,10.14,205,3.92,100 g,71,22.77,7,1
340,1746,1132,Chocolate Ice Cream Cone with Nuts,14,270,29.24,15.63,281,6.3,100 g,49,22.7,5,1
341,1750,1133,Chocolate Covered or Dipped Chocolate Ice Cream Cone,11,244,34.4,11.25,228,4.08,100 g,54,27.66,5,1
342,1755,1134,Chocolate Ice Cream Cone,11,222,31.76,9.52,215,4.07,100 g,58,25.18,5,1
343,1759,1135,Chocolate Covered Chocolate Ice Cream Cone with Nuts,13,286,31.79,16.71,287,6.14,100 g,46,25.09,4,1
344,1763,1136,Ice Cream Sundae Cone,11,265,29.96,15.06,242,5.55,100 g,73,21.57,7,1
345,1768,1138,Chocolate Ice Cream Soda,4,83,14.02,2.9,53,0.92,100 g,31,13.4,2,0
346,1772,1139,Ice Cream Sundae (with Whipped Cream),3,87,15.23,2.9,66,1.0,100 g,30,14.48,2,0
347,1776,1139,Ice Cream Sundae (with Whipped Cream),11,257,30.14,14.14,247,3.54,100 g,142,20.51,8,1
348,1782,1140,Ice Cream Sundae with Fruit Topping (with Whipped Cream),8,234,33.89,10.87,134,2.21,100 g,53,19.61,8,8
349,1786,1142,Ice Cream Sundae with Chocolate or Fudge Topping (with Whipped Cream),12,185,29.4,6.0,211,4.3,100 g,95,20.74,9,3
350,1790,1142,Ice Cream Sundae with Chocolate or Fudge Topping (with Whipped Cream),11,265,32.79,13.72,263,3.63,100 g,158,21.55,8,1
351,1795,1143,Ice Cream Sundae with Topping (with Whipped Cream),8,244,36.0,11.45,120,2.2,100 g,68,20.08,8,1
352,1799,1144,Ice Cream Sundae with Cake Fudge Topping (with Whipped Cream),11,280,36.43,13.72,233,3.8,100 g,181,23.6,7,1
353,1804,1145,No Crust Ice Cream Pie,12,220,20.9,14.38,183,3.31,100 g,75,18.48,11,1
354,1809,1146,"Ice Cream Pie with Cookie Crust, Fudge Topping and Whipped Cream",9,304,41.89,14.0,241,3.82,100 g,244,27.36,7,1
355,1813,1147,Fried Ice Cream,32,267,33.79,13.81,183,3.62,100 g,231,22.83,13,7
356,1820,1148,Light Ice Cream,16,162,25.8,4.56,212,4.71,100 g,72,22.59,8,2
357,1827,1149,Light Ice Cream (Flavors Other Than Chocolate),16,165,25.8,4.83,208,4.78,100 g,74,22.12,9,2
358,1834,1150,Chocolate Light Ice Cream,14,144,25.85,3.2,237,4.29,100 g,62,25.23,2,1
359,1841,1151,No Sugar Added Light Ice Cream,14,155,21.42,7.45,196,3.97,100 g,96,6.46,6,2
360,1848,1152,No Sugar Added Light Ice Cream (Flavors Other Than Chocolate),14,155,21.42,7.45,196,3.97,100 g,96,6.46,6,2
361,1855,1153,Chocolate No Sugar Added Light Ice Cream,12,152,25.4,5.74,196,3.54,100 g,75,5.43,5,1
362,1859,1154,Soft Serve Light Ice Cream,16,126,21.8,2.6,221,4.9,100 g,70,10.84,2,2
363,1864,1156,Chocolate Soft Serve Light Ice Cream,16,126,21.8,2.6,221,4.9,100 g,70,10.84,2,2
364,1872,1156,Chocolate Soft Serve Light Ice Cream,14,139,25.85,2.61,237,4.29,100 g,62,25.23,1,1
365,1877,1157,Soft Serve Light Ice Cream Cone (Flavors Other Than Chocolate),15,159,23.41,5.94,164,3.78,100 g,89,16.45,4,2
366,1882,1158,Chocolate Soft Serve Light Ice Cream Cone,15,163,25.32,6.38,307,4.65,100 g,85,15.56,4,2
367,1887,1159,Soft Serve Light Ice Cream Cone,15,159,23.41,5.94,164,3.78,100 g,89,16.45,4,2
368,1891,1160,Light Ice Cream Sandwich,13,216,38.55,4.8,214,5.41,100 g,57,24.01,7,2
369,1897,1162,Chocolate Covered Light Ice Cream Bar or Stick with Nuts,13,277,27.38,17.46,192,3.98,100 g,59,23.89,7,2
370,1899,1162,Chocolate Covered Light Ice Cream Bar or Stick with Nuts,12,317,26.28,21.61,256,6.89,100 g,52,21.32,6,1
371,1906,1163,Light Ice Cream Cone,14,156,28.06,3.14,220,4.88,100 g,72,17.11,2,1
372,1911,1164,Light Ice Cream Cone (Flavors Other Than Chocolate),15,148,26.2,2.93,213,5.15,100 g,76,10.47,2,1
373,1916,1165,Chocolate Cone Light Ice Cream,13,166,29.99,3.5,225,4.56,100 g,68,23.82,2,1
374,1921,1166,Soft Serve Light Ice Cream Sundae with Chocolate or Fudge Topping (with Whipped Cream),13,247,33.97,10.64,268,4.27,100 g,156,22.0,8,1
375,1926,1167,Soft Serve Light Ice Cream Sundae with Fruit Topping (with Whipped Cream),10,216,35.08,7.77,138,2.84,100 g,50,20.05,8,9
376,1931,1168,Soft Serve Light Ice Cream Sundae (with Whipped Cream),10,220,40.4,6.24,127,2.9,100 g,68,22.43,7,1
377,1936,1169,Soft Serve Light Ice Cream Sundae with Chocolate or Fudge Topping,14,182,32.01,4.16,278,4.82,100 g,139,16.44,2,1
378,1941,1170,Soft Serve Light Ice Cream Sundae with Fruit Topping,12,158,32.86,1.98,179,3.73,100 g,58,14.95,2,7
379,1946,1171,Soft Serve Light Ice Cream Sundae,12,166,34.48,2.43,168,3.73,100 g,70,15.31,2,1
380,1950,1173,Fudgesicle Light Ice Cream,11,154,28.22,3.34,149,2.85,100 g,59,23.28,5,6
381,1954,1173,Fudgesicle Light Ice Cream,16,167,26.96,5.16,300,5.31,100 g,72,21.31,9,2
382,1958,1175,Sherbet,18,153,20.71,6.17,412,5.36,100 g,158,19.22,1,1
383,1966,1175,Sherbet,5,144,30.4,2.0,96,1.1,100 g,46,24.32,1,10
384,1972,1176,No Sugar Added Fat Free Chocolate Ice Cream,11,106,24.2,1.82,388,4.25,100 g,88,17.62,3,0
385,1979,1177,No Sugar Added Fat Free Ice Cream (Flavors Other Than Chocolate),10,108,25.12,0.27,139,2.65,100 g,40,24.39,3,0
386,1986,1178,Fat Free Ice Cream (Flavors Other Than Chocolate),15,138,30.06,0.0,302,4.48,100 g,97,6.3,14,0
387,1993,1179,Fat Free Chocolate Ice Cream,15,167,37.7,1.0,333,4.3,100 g,97,37.7,1,1
388,2000,1180,Fat Free Ice Cream,15,138,30.06,0.0,302,4.48,100 g,97,6.3,14,0
389,2004,1182,Lowfat Frozen Milk Dessert Sandwich Bar,10,109,23.13,1.25,132,2.76,100 g,48,17.68,3,1
390,2007,1183,Lowfat Frozen Milk Dessert Sandwich Bar with Low Calorie Sweetener,12,186,35.5,3.1,224,5.5,100 g,54,15.42,2,1
391,2010,1184,Lowfat Frozen Milk Dessert Bar with Low Calorie Sweetener,8,316,53.17,9.79,214,5.95,100 g,386,22.51,1,1
392,2014,1184,Lowfat Frozen Milk Dessert Bar with Low Calorie Sweetener,11,60,20.91,0.86,263,3.77,100 g,49,4.1,3,1
393,2019,1186,Baked Alaska,22,226,27.49,10.1,305,6.4,100 g,104,8.52,3,0
394,2024,1186,Baked Alaska,8,247,36.24,9.65,144,4.9,100 g,135,28.58,8,1
395,2028,1187,Pudding,11,109,19.4,2.02,159,3.17,100 g,95,11.71,3,0
396,2033,1188,Bread Pudding,12,153,23.26,4.74,216,5.27,100 g,236,14.72,5,1
397,2037,1189,Puerto Rican Bread Pudding Made with Evaporated Milk and Rum (Budin De Pan),19,271,39.18,9.14,235,7.74,100 g,383,22.77,5,1
398,2041,1190,Puerto Rican Style Diplomat Pudding (Budin Diplomatico),9,286,43.65,9.09,153,7.14,100 g,171,36.39,8,2
399,2046,1191,Mexican Bread Pudding (Capirotada),9,280,43.26,9.88,160,5.45,100 g,325,20.22,1,1
400,2051,1192,Lower Fat Mexican Bread Pudding (Capirotada),10,269,47.87,6.32,177,6.02,100 g,352,22.38,1,1
401,2055,1193,Ready-to-Eat Chocolate Pudding,11,107,18.97,2.02,159,3.17,100 g,94,11.52,3,0
402,2059,1194,Ready-to-Eat Low Calorie Chocolate Pudding with Artificial Sweetener,12,83,15.28,0.89,177,3.35,100 g,220,10.03,3,0
403,2063,1195,"Puerto Rican Style Rice Flour Cream (Majarete, Manjar Blanco)",11,155,27.64,3.22,153,4.08,100 g,383,17.4,2,0
404,2067,1196,Puerto Rican Style Spanish Custard (Natilla Espanol),12,178,25.57,6.4,146,5.01,100 g,43,23.78,4,0
405,2071,1197,Ready-to-Eat Pudding (Flavors Other Than Chocolate),10,102,18.68,1.75,128,2.82,100 g,153,16.83,3,0
406,2075,1198,Ready-to-Eat Low Calorie Pudding with Artificial Sweetener (Flavors Other Than Chocolate),9,78,16.11,0.65,108,2.7,100 g,219,10.4,3,0
407,2079,1199,Custard,11,95,10.85,3.5,152,5.07,100 g,88,11.23,4,0
408,2084,1200,Puerto Rican Style Custard (Flan),9,165,27.03,4.48,119,4.87,100 g,153,27.02,3,0
409,2088,1201,Rice Pudding,10,134,26.62,1.69,179,3.63,100 g,59,16.53,3,0
410,2092,1202,Rice Flour Pudding with Nuts (Indian Dessert),9,142,25.09,3.1,130,3.54,100 g,31,16.02,2,0
411,2096,1203,Tapioca Pudding with Milk (Home Recipe),10,115,16.94,3.25,142,4.72,100 g,152,15.29,4,0
412,2100,1204,Tapioca Pudding with Milk (Dry Mix),11,107,19.74,1.89,140,3.11,100 g,151,17.8,3,0
413,2104,1205,Chocolate Tapioca Pudding with Milk,11,112,21.08,2.25,183,3.62,100 g,148,17.49,3,0
414,2108,1206,Coconut Pudding,10,114,17.66,3.45,145,2.96,100 g,177,16.12,3,0
415,2112,1207,"Indian Pudding (Milk, Molasses and Cornmeal-Based Pudding)",12,132,20.79,3.59,291,4.28,100 g,186,13.12,2,0
416,2116,1208,Pumpkin Pudding,9,93,16.36,2.02,166,2.47,100 g,130,13.92,19,2
417,2121,1209,Puerto Rican Pumpkin Pudding (Flan De Calabaza),4,225,29.76,10.06,186,4.83,100 g,342,22.22,55,4
418,2125,1210,Puerto Rican Style Fresh Corn Custard (Mazamorra Mundo Nuevo),2,395,46.22,24.53,398,3.9,100 g,630,36.24,1,8
419,2131,1212,Chocolate Pudding with Milk (Dry Milk),10,104,19.22,1.79,129,2.83,100 g,218,18.52,3,0
420,2136,1213,"Low Calorie Pudding with Milk and Artificial Sweetener (Dry Mix, Flavors Other Than Chocolate)",10,108,19.12,2.04,163,3.2,100 g,187,12.44,3,0
421,2139,1213,"Low Calorie Pudding with Milk and Artificial Sweetener (Dry Mix, Flavors Other Than Chocolate)",12,62,9.54,1.24,144,3.2,100 g,225,4.9,4,0
422,2143,1214,Low Calorie Chocolate Pudding with Milk and Artificial Sweetener (Dry Mix),16,68,10.26,1.38,215,3.63,100 g,269,4.76,4,0
423,2148,1216,Fat Free Chocolate Pudding (Canned),7,97,20.3,0.4,140,3.06,100 g,170,15.3,3,0
424,2152,1217,"Reduced Fat Pudding (Canned, Flavors Other Than Chocolate)",7,97,20.3,0.4,140,3.06,100 g,170,15.3,3,0
425,2156,1218,"Fat Free Chocolate Pudding (Canned, Flavors Other Than Chocolate)",6,93,22.68,0.06,72,2.2,100 g,213,15.9,3,0
426,2160,1219,"Pudding (Canned, Flavors Other Than Chocolate)",6,93,22.68,0.06,72,2.2,100 g,213,15.9,3,0
427,2164,1220,"Lowe Calorie Pudding with Artificial Sweetener (Canned, Flavors Other Than Chocolate)",9,130,22.0,3.6,113,2.3,100 g,135,20.2,0,0
428,2168,1221,Chocolate Pudding (Canned),6,93,22.68,0.06,72,2.2,100 g,213,15.9,3,0
429,2172,1222,Low Calorie Chocolate Pudding with Artificial Sweetener (Canned),9,139,23.0,4.0,180,2.7,100 g,129,17.85,1,3
430,2176,1223,Chocolate and Non-Chocolate Flavors Combined Pudding (Canned),7,97,20.3,0.4,140,3.06,100 g,170,15.3,3,0
431,2180,1224,Tapioca Pudding (Canned),9,134,22.5,3.8,146,2.5,100 g,132,19.02,1,2
432,2184,1225,Fat Free Tapioca Pudding (Canned),8,119,19.4,3.7,96,2.0,100 g,159,17.7,0,1
433,2188,1226,Pudding with Fruit and Vanilla Wafers,5,89,20.4,0.04,53,1.8,100 g,212,15.9,2,0
434,2191,1226,Pudding with Fruit and Vanilla Wafers,6,149,26.27,3.87,180,3.28,100 g,114,18.9,2,4
438,2207,1230,Chantilly Cream,5,317,12.21,29.28,77,2.82,100 g,48,9.92,23,1
439,2212,1231,Puerto Rican Style Coconut Custard (Flan De Coco),20,283,40.05,10.58,292,8.2,100 g,133,39.71,5,2
440,2216,1232,Puerto Rican Style Milk Dessert or Milk Candy (Dulce De Leche),20,311,61.97,5.62,228,5.07,100 g,80,61.92,2,2
441,2221,1233,Barfi or Burfi Indian Dessert (Made From Milk or Cream or Ricotta Cheese),14,285,38.82,12.1,131,6.83,100 g,54,35.25,6,1
442,2227,1234,Tiramisu,5,283,24.41,18.2,129,4.77,100 g,85,16.82,11,1
443,2233,1235,Baby Food Custard Pudding (Flavor Other Than Chocolate),5,86,16.79,1.49,67,1.68,100 g,27,11.85,1,1
444,2242,1237,"Baby Food Custard Pudding (Junior, Flavor Other Than Chocolate)",6,85,16.0,2.0,66,1.6,100 g,28,11.5,1,1
445,2250,1238,White Sauce,5,86,17.58,0.98,68,1.76,100 g,26,12.2,1,1
446,2253,1238,White Sauce,11,145,9.2,10.47,147,3.72,100 g,333,4.85,11,0
447,2257,1239,Quick Milk Gravy,12,136,8.4,9.55,152,3.9,100 g,276,5.04,3,0
448,2263,1240,Cheese,65,350,4.71,26.91,187,22.21,100 g,955,3.54,16,0
449,2272,1249,Grated Dry Cheddar or American Type Cheese,72,403,1.28,33.14,98,24.9,100 g,621,0.52,20,0
450,2276,1249,Grated Dry Cheddar or American Type Cheese,95,529,1.68,43.49,129,32.68,100 g,815,0.68,20,0
451,2284,1251,Colby Jack Cheese,69,394,2.57,32.11,127,23.76,100 g,604,0.52,20,0
452,2292,1252,Feta Cheese,72,384,1.62,31.2,104,24.12,100 g,570,0.51,18,0
